source_id,ra,dec,fe_h,e_fe_h
47729215646206080,64.46150207519531,18.475053787231445,0.01831107772886753,0.015149000100791454
47760521664503296,65.11560821533203,18.897056579589844,-0.36328691244125366,0.02166849933564663
47767187453793024,64.77591705322266,18.765718460083008,-0.32258692383766174,0.012032349593937397
47813504381625088,64.35533142089844,19.029775619506836,0.08715307712554932,0.01020228024572134
47869373315376000,65.95084381103516,18.470190048217773,-0.44118693470954895,0.015250000171363354
47881811540636800,65.98658752441406,18.638795852661133,-0.10849692672491074,0.012376699596643448
47912529146793472,66.45407104492188,18.879634857177734,-0.29282692074775696,0.017212999984622
47917511308704128,66.4247055053711,19.013097763061523,-0.02215692214667797,0.010708499699831009
47917816253918720,66.3111343383789,18.97345542907715,0.056505076587200165,0.010219450108706951
47959705067457152,66.12800598144531,18.986787796020508,-0.3863869309425354,0.011407800018787384
47982794811614080,66.08777618408203,19.180614471435547,-0.3237569332122803,0.01199520006775856
47999699804126208,66.75297546386719,19.115184783935547,0.08406507223844528,0.011972249485552311
48000730596272128,66.98692321777344,19.06069564819336,0.1126030758023262,0.010311090387403965
48026637838306432,66.79861450195312,19.460756301879883,0.041457079350948334,0.010245445184409618
48048902948906368,66.90245819091797,19.445768356323242,0.0831080749630928,0.019185001030564308
48185585987790592,65.62125396728516,19.374771118164062,0.03431107848882675,0.01031065545976162
48190739948429184,65.45716094970703,19.485553741455078,-1.5670510530471802,0.02975899912416935
48190804371444992,65.42701721191406,19.468570709228516,-0.17423692345619202,0.010301929898560047
48197783694869760,65.84567260742188,19.658531188964844,-0.07506692409515381,0.010618500411510468
48509186003340416,62.776058197021484,18.92896270751953,-0.12903691828250885,0.01254579983651638
48696236122875392,62.62029266357422,18.948366165161133,-0.07797292619943619,0.011232550255954266
48763997823150464,62.964473724365234,19.70009422302246,-0.17209692299365997,0.01097435038536787
48977371798954368,64.76349639892578,19.544164657592773,0.06143307685852051,0.011589350178837776
49124190961270656,65.41026306152344,20.3026065826416,-0.26321691274642944,0.012527449987828732
49131681384221184,65.43537139892578,20.402753829956055,,
49448512531551616,65.12288665771484,21.3785457611084,-0.07895592600107193,0.011307350359857082
49520255665123328,64.87462615966797,21.753711700439453,0.19482307136058807,0.010631700046360493
49784688211974144,59.46484375,18.464941024780273,0.9996330738067627,0.0439935028553009
49868457254328960,58.93701934814453,18.198780059814453,-0.34503692388534546,0.028487998992204666
50248991357476736,61.053871154785156,18.995609283447266,-0.1648169308900833,0.012475499883294106
50276272989664128,61.16868591308594,19.328828811645508,0.09567607194185257,0.015785500407218933
50298125783225088,61.35753631591797,19.442007064819336,-0.011352922767400742,0.01029231958091259
50317023639234048,60.84574508666992,19.29213523864746,-1.6490510702133179,0.021207500249147415
50414124259478400,59.81593704223633,19.320829391479492,0.03201407939195633,0.012080799788236618
50427387118457984,60.06551742553711,19.40999984741211,-0.029959920793771744,0.012767000123858452
50592004625510400,60.718624114990234,20.260297775268555,0.13695891201496124,0.020791999995708466
50667699128858624,57.7400016784668,18.301700592041016,-2.499746799468994,0.01446945033967495
50675258271330048,57.88141632080078,18.454322814941406,0.0406210795044899,0.01208420004695654
50844857939743232,58.78024673461914,19.298927307128906,-0.09374292194843292,0.01152309961616993
51154679700663552,57.976318359375,20.2779598236084,-0.031655922532081604,0.011305199936032295
51212026103928832,57.42106246948242,20.324005126953125,0.03974107652902603,0.01113324984908104
51533495816916096,58.03679275512695,20.438344955444336,-0.24514693021774292,0.010693849995732307
51571291528473344,58.49711608886719,20.86407470703125,-0.47489693760871887,0.011675999499857426
51646848593019392,58.3267936706543,21.202409744262695,-2.4864511489868164,0.09905999898910522
51717870172391424,59.30632019042969,21.53101921081543,-0.07412892580032349,0.0135282501578331
51730755074345088,58.904876708984375,21.313135147094727,-0.17894692718982697,0.0115988003090024
51856511715955968,62.29751205444336,20.278656005859375,-0.488891065120697,0.022524500265717506
51879807618544768,61.363128662109375,20.007776260375977,-0.24651692807674408,0.014627600088715553
51902691204229888,61.76434326171875,20.280597686767578,-0.29296693205833435,0.012234250083565712
51954540048947456,62.317047119140625,20.39884376525879,0.9997431039810181,0.013940350152552128
52059646488520704,62.491905212402344,21.13245391845703,0.04880707710981369,0.010551800020039082
52063116822102656,62.373741149902344,21.12870216369629,-0.03728292137384415,0.010965599678456783
52635172106347648,63.948204040527344,22.61100196838379,-0.36972692608833313,0.010592149570584297
52762921613766144,62.497215270996094,22.373437881469727,0.10806307196617126,0.01042892038822174
52798209065854848,63.197914123535156,22.390666961669922,-0.06917192786931992,0.018095500767230988
52803534825288576,63.32902145385742,22.406848907470703,0.10960307717323303,0.010462930426001549
52805252812198144,63.377532958984375,22.457046508789062,-0.3637269139289856,0.013107899576425552
52898264623866496,63.51262664794922,23.080406188964844,-0.24093692004680634,0.013499950058758259
52943069723535488,60.23390197753906,21.16610336303711,0.07666707783937454,0.01341595035046339
53021581725641600,60.145633697509766,21.629451751708984,-0.48439693450927734,0.01197350025177002
53022749956738560,60.120513916015625,21.682680130004883,,
53083257456640640,61.02577590942383,21.79920768737793,-0.13342691957950592,0.011676999740302563
53159295557465088,60.72686767578125,22.13422966003418,0.0622800774872303,0.010225139558315277
53164002842376832,61.174251556396484,22.081668853759766,0.05655691400170326,0.012297949753701687
53228083753068416,59.939456939697266,21.86226463317871,-0.3934069275856018,0.01819400116801262
53257461329357312,59.8098258972168,22.04366111755371,-0.00395522266626358,0.01045199017971754
53308348101845504,59.89005661010742,22.221017837524414,-0.7999469041824341,0.013717799447476864
53356348654342400,60.563358306884766,22.42203712463379,-0.5102469325065613,0.010306024923920631
53428401027681920,59.96647262573242,22.603580474853516,-0.0020862226374447346,0.012770050205290318
53725750202606208,62.16788101196289,23.557126998901367,-0.0383429229259491,0.01397239975631237
53728945658385152,62.678260803222656,23.444169998168945,-0.302121102809906,0.021181000396609306
53748427629899776,62.508384704589844,23.703289031982422,-0.014975923113524914,0.011440799571573734
53758598112448896,62.47736740112305,23.80129051208496,-0.28247693181037903,0.010912650264799595
53942250914697472,62.151458740234375,23.76841926574707,0.1519230753183365,0.011447549797594547
54783480389559552,53.02605056762695,16.727676391601562,-0.05754292011260986,0.010306879878044128
55086705080199424,52.06824493408203,17.564651489257812,,
55162674461674624,52.15566635131836,18.008758544921875,0.09625507146120071,0.016150999814271927
55916801998961280,51.869441986083984,18.069839477539062,-0.10794692486524582,0.01044735498726368
56210886998985600,50.89175033569336,18.843793869018555,-0.13212692737579346,0.01487945020198822
56304345488385792,53.654380798339844,17.16208267211914,-2.4858510494232178,0.1095299944281578
56399315805048192,53.132694244384766,17.831525802612305,0.003237177385017276,0.010324944742023945
56660518536300032,52.459930419921875,18.18303871154785,-0.08691692352294922,0.010663850232958794
56684261115562880,52.83463668823242,18.316043853759766,-0.20471692085266113,0.011895249597728252
56805855932354816,52.98038864135742,18.747026443481445,-0.8609269261360168,0.02407750114798546
56858946024989952,54.89643096923828,18.31348419189453,-0.5378268957138062,0.013732600025832653
56944570492953216,54.70365905761719,18.912979125976562,-0.07087892293930054,0.011866199783980846
56980201541594368,54.986454010009766,19.240217208862305,0.17404307425022125,0.010311494581401348
57083830512424448,55.22966384887695,19.496347427368164,-1.3781468868255615,0.01651499979197979
57142860543383936,54.213165283203125,18.990510940551758,-0.3632669150829315,0.013423999771475792
57355680465856512,54.45478057861328,19.942655563354492,-0.39450693130493164,0.01771100051701069
57406365376348928,54.78059005737305,20.42391014099121,0.01795007847249508,0.010728299617767334
57577854831218688,52.925758361816406,19.22562026977539,-0.2535569369792938,0.016094500198960304
57660902318744960,52.455780029296875,19.587711334228516,-1.0886468887329102,0.07041999697685242
57749344286258816,52.00809097290039,19.482929229736328,-0.34417691826820374,0.013792400248348713
57773567901788160,51.00178146362305,19.229230880737305,-0.40344691276550293,0.017494000494480133
59989221268292096,45.70320510864258,19.447021484375,-0.5678169131278992,0.011597350239753723
60248877811546112,47.90808868408203,19.726648330688477,0.09409191459417343,0.010445894673466682
60835261108333056,50.91290283203125,19.873043060302734,-0.7420569062232971,0.017455000430345535
61386868050158848,51.82423400878906,21.11382484436035,-0.27315691113471985,0.010126389563083649
61549325190289408,53.37933349609375,22.02811050415039,-0.6102769374847412,0.010747799649834633
61850282138578304,52.3458251953125,22.80095863342285,-2.4984469413757324,0.11645499616861343
61891994861274496,52.11070251464844,22.80352020263672,-0.289791077375412,0.010598399676382542
63181034805012224,56.0915412902832,20.499065399169922,-0.10834692418575287,0.010267130099236965
63206117414110848,57.067138671875,20.459484100341797,-0.012970922514796257,0.017044000327587128
63215394543485952,56.772369384765625,20.443998336791992,-0.3406769335269928,0.01622050069272518
63309093549923072,57.16242599487305,21.055824279785156,0.47239306569099426,0.02205199934542179
63395989328447232,55.94684600830078,20.859941482543945,0.05514107644557953,0.01066685002297163
63513568352960512,56.4454345703125,21.2114200592041,-0.2391069233417511,0.01658250018954277
63713060995147264,57.446468353271484,21.542560577392578,0.05731307715177536,0.01936200074851513
63852355374625280,57.967811584472656,22.111371994018555,0.021671079099178314,0.011187749914824963
63975088358948864,56.73783493041992,21.91665267944336,-0.034098923206329346,0.017989499494433403
64266768177592448,54.396392822265625,21.343059539794922,0.004585177171975374,0.01012580469250679
64513368019797376,54.43965148925781,22.008180618286133,-0.05036192014813423,0.013186800293624401
64540958889723008,54.08363723754883,22.061328887939453,-2.032946825027466,0.023868000134825706
64552022725337856,53.54488754272461,22.0723934173584,-0.07318692654371262,0.011041699908673763
64875244784904704,56.354095458984375,23.192291259765625,0.20011307299137115,0.010678299702703953
64897406816672512,57.10490798950195,23.13006591796875,-0.2913869321346283,0.0184944998472929
64919878085656960,57.20272445678711,23.120445251464844,-0.3168069124221802,0.012219900265336037
64933037865353600,57.110904693603516,23.191425323486328,-0.1722569316625595,0.01673400029540062
64953069592851328,56.69277572631836,23.15141487121582,0.059053078293800354,0.010990399867296219
64955302975741312,56.55297088623047,23.12831687927246,0.11199307441711426,0.010122564621269703
64962892180951936,56.828941345214844,23.33924674987793,0.38059890270233154,0.042418502271175385
64989250397297280,56.99488830566406,23.483938217163086,-1.9359468221664429,0.047050002962350845
65012718099202432,57.01478576660156,23.737796783447266,0.10248307138681412,0.012778650037944317
65103668325506560,55.4045295715332,23.34352684020996,0.0018021775176748633,0.010488470084965229
65119748682966912,55.26518630981445,23.42103385925293,-0.003954022657126188,0.010895900428295135
65151668879876096,55.336917877197266,23.715362548828125,-0.33151692152023315,0.012756499461829662
65154726896576512,55.55101776123047,23.774587631225586,0.20575307309627533,0.012547600083053112
65945791154458752,60.22487258911133,23.90117645263672,-0.027488920837640762,0.010521500371396542
66101646928253312,60.602481842041016,24.689462661743164,-0.06731792539358139,0.013628249987959862
66174455213158656,59.68655776977539,24.374025344848633,0.9647989273071289,0.030884500592947006
66245408072670336,59.391544342041016,24.752750396728516,-0.059829920530319214,0.010215334594249725
66284921771767808,59.66596984863281,25.162200927734375,-0.3622569143772125,0.015879999846220016
66286704180780672,59.72781753540039,25.219602584838867,-0.02745492197573185,0.010429290123283863
66461668267547136,57.71040725708008,23.87439727783203,-0.2291269302368164,0.020509500056505203
66482352830035840,57.76372146606445,23.9034366607666,0.11616307497024536,0.010243990458548069
66556672943906432,57.431053161621094,24.31770896911621,0.07663407176733017,0.01072125043720007
66785852397412224,56.474159240722656,24.46890640258789,0.039239078760147095,0.01050185039639473
67074268041022464,58.982933044433594,25.331005096435547,,
67156181658120704,59.597537994384766,25.650440216064453,0.034856077283620834,0.01241770014166832
67248884231923712,60.07964324951172,26.24380874633789,-0.04605992138385773,0.010241740383207798
67251942248273280,59.78902816772461,26.27643394470215,-0.22101692855358124,0.0107611995190382
67281113667216512,58.32310485839844,25.566526412963867,-0.278116911649704,0.010718850418925285
67351757289092224,58.171566009521484,25.804208755493164,0.043921079486608505,0.010593949817121029
67996139820641664,53.371273040771484,23.582651138305664,-0.293256938457489,0.01185274962335825
68001499939741440,53.209449768066406,23.6920108795166,0.13900306820869446,0.010122549720108509
69060363996700544,51.077056884765625,24.723875045776367,0.12558890879154205,0.010346675291657448
69835622774091264,56.31603240966797,25.109949111938477,-0.28685691952705383,0.011243149638175964
69895855395562624,55.736412048339844,25.264413833618164,-0.6218269467353821,0.011268899776041508
69923618063961216,56.509517669677734,25.611114501953125,-0.2372669279575348,0.01182674989104271
73598460800515968,31.606035232543945,12.420141220092773,-0.4519510865211487,0.04131300002336502
73648110622521600,32.7269172668457,12.54039192199707,0.999703049659729,0.013767450116574764
73686490450234496,32.12040710449219,12.583586692810059,-0.013300922699272633,0.0185759998857975
74034520240287616,33.04328155517578,12.79555892944336,-0.03760991990566254,0.01053870003670454
74034692038977408,33.08329772949219,12.823502540588379,0.16598308086395264,0.010541199706494808
74050016482218368,32.778133392333984,12.89478874206543,-0.10632692277431488,0.011090350337326527
76595798217424384,30.889339447021484,12.58446216583252,-0.05342792347073555,0.010275140404701233
76618368269956736,31.0296573638916,12.572668075561523,0.004265977535396814,0.01038302481174469
76730316593185408,31.602378845214844,13.05556869506836,-1.0347468852996826,0.020509500056505203
76775156051755520,31.420961380004883,13.090837478637695,-0.3335469365119934,0.01018628478050232
76784845497967616,31.52436065673828,13.264113426208496,-0.30965691804885864,0.01180179975926876
76801235093128320,31.348567962646484,13.3604097366333,-0.4265669286251068,0.012181649915874004
76816044140391680,31.6216983795166,13.515329360961914,-0.6005269289016724,0.01902499981224537
76859028173079424,30.448383331298828,13.023493766784668,0.1108330711722374,0.010166670195758343
76868614540049408,30.05898666381836,13.044071197509766,-0.43610692024230957,0.011049900203943253
76974648692629376,30.249109268188477,13.57949447631836,-0.370856910943985,0.011009950190782547
76974751771844096,30.246437072753906,13.582891464233398,-0.4105169177055359,0.011215699836611748
77027798912399872,31.47049903869629,13.756474494934082,-0.12269692867994308,0.01019220519810915
77079308455639296,30.384262084960938,13.952688217163086,,
77216369452027776,31.907373428344727,13.91292953491211,0.1058630719780922,0.010139510035514832
77362707577197184,32.748783111572266,14.582869529724121,-0.07920492440462112,0.010262629948556423
77413727493690112,31.592464447021484,14.102273941040039,-0.11029692739248276,0.01013724971562624
77415965172401920,31.78090476989746,14.108174324035645,-0.5271769165992737,0.01135264988988638
77494992570426880,31.050823211669922,14.40186595916748,-0.19175691902637482,0.010538250207901001
77540278705629696,31.737987518310547,14.930866241455078,-0.605216920375824,0.011847149580717087
77631946192345088,32.05202865600586,15.145169258117676,0.15201307833194733,0.010478019714355469
77637787347866368,31.88886070251465,15.094120025634766,0.12073307484388351,0.010392685420811176
77642361488370688,31.735488891601562,15.17641830444336,-0.2254769206047058,0.011221249587833881
77713932823325440,29.537988662719727,13.61347770690918,-0.14378692209720612,0.010205305181443691
77826564045667456,29.558149337768555,14.413890838623047,-0.15983691811561584,0.0119353998452425
77864011865030400,30.64137840270996,14.266803741455078,-0.017535921186208725,0.012235250324010849
77966889217209472,30.240537643432617,15.008846282958984,0.2574930787086487,0.010168960317969322
78289041832026880,31.3331356048584,14.961326599121094,-0.05729092285037041,0.015390999615192413
90075192298793856,28.266860961914062,14.65803337097168,0.0044204774312675,0.010959899984300137
93876753751748352,29.460939407348633,19.611042022705078,-0.09601292759180069,0.010948100127279758
94055901132147968,31.217025756835938,20.030887603759766,-0.34295693039894104,0.010141599923372269
94129263468915072,31.195329666137695,20.366413116455078,-0.038699921220541,0.010380679741501808
94348203721879552,30.377578735351562,20.662151336669922,-0.2014569193124771,0.010288169607520103
96331172942614528,25.62258529663086,20.265520095825195,-0.022750921547412872,0.011459349654614925
96974073711792128,28.704389572143555,20.28392219543457,0.05182007700204849,0.010111819952726364
105599987245304192,30.914562225341797,25.935531616210938,-0.09286107867956161,0.010999600403010845
108170645430934016,44.80392837524414,20.09634017944336,-0.486736923456192,0.012626949697732925
108421402801188864,44.52685546875,20.66703987121582,-0.19576692581176758,0.01115449983626604
115035441983398400,45.90919494628906,25.8123722076416,-0.12024692445993423,0.010246889665722847
115076231289173888,45.05913543701172,25.951770782470703,-0.116956926882267,0.010204925201833248
115622997806311168,46.7992057800293,27.160449981689453,-0.21344693005084991,0.010222789831459522
118857039460251520,50.33659362792969,27.844972610473633,-0.05158892273902893,0.010822650045156479
118986060277836160,51.64763641357422,28.7146053314209,-0.32818108797073364,0.011433149687945843
121303624630492416,53.84071350097656,31.705406188964844,0.03146407753229141,0.01013024989515543
121345440432038528,52.791507720947266,31.19684600830078,0.14623308181762695,0.011514250189065933
121393406626748544,52.46139907836914,31.303298950195312,0.17126306891441345,0.010292960330843925
124546153140710016,52.10382843017578,32.55543518066406,-0.18061693012714386,0.0112185999751091
126346431631923072,39.70260238647461,26.21429443359375,-0.5956669449806213,0.011634149588644505
127331181733327872,37.58612060546875,26.837276458740234,-0.43976691365242004,0.013016950339078903
127466314288602624,38.31173324584961,27.423810958862305,-0.09556592255830765,0.010265414603054523
127700132308933504,38.53901672363281,28.029155731201172,-0.17175692319869995,0.010239370167255402
127773735163686784,37.80510711669922,28.23455238342285,0.1141330748796463,0.010149654932320118
128855517166594048,41.978023529052734,29.246562957763672,0.058658912777900696,0.010992400348186493
131158306832133376,36.37076187133789,29.790294647216797,-0.29651692509651184,0.010374825447797775
131301690020055040,38.059974670410156,29.787555694580078,-0.40451693534851074,0.011017450131475925
131882708899998720,36.19363784790039,29.643123626708984,0.15834307670593262,0.01016778964549303
131926865459860096,36.155174255371094,30.00055503845215,0.019687078893184662,0.010259094648063183
132362959259196032,36.87230682373047,30.97317886352539,-0.09978892654180527,0.010094770230352879
132946147098363008,38.81880187988281,30.652799606323242,-0.2675369381904602,0.012180100195109844
