source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,g_rp,phot_g_mean_mag,phot_g_mean_flux_over_error
1574424067414472704,184.3502932191806,0.02696122,56.41759479232785,0.02829176,11.764375134976401,0.03622515,1.2921906,15.909466,1840.5977
1574487392412313856,185.2856625770514,0.012138896,56.70244778408258,0.013107391,20.10427552904084,0.017705958,0.8284311,11.104488,4244.298
1574556627284827008,184.4624118993841,0.015557758,57.04681506870908,0.016336124,18.340585218994185,0.022447469,1.1937485,14.808213,2281.707
1574566969566080256,184.19454779954012,0.019778213,57.16732879992073,0.019149853,17.52383656659171,0.02704164,1.2240658,15.125863,1599.1416
1574619299447625856,187.82562185196304,0.014601977,56.70786297028627,0.015149709,10.38597121961252,0.019604992,1.1174107,14.387282,2589.0466
1574692623129337728,186.8039086918367,0.011203681,57.0958404493189,0.01171764,22.269652763531788,0.015137502,1.0715055,12.683661,3083.8835
1574700594588708224,186.07968865926213,0.013983608,57.082429148689464,0.015796348,16.023926384765215,0.019504007,1.212532,14.651739,2632.6436
1574730556280882816,187.38327018453074,0.020186268,56.91897927908118,0.023481695,10.40446732340032,0.029712195,0.73488617,11.341882,1805.7742
1574739180575182848,187.5130191608087,0.0138393175,57.138072020290416,0.014627914,14.707301161648164,0.019744094,1.1769276,14.409864,2623.3582
1574757356876720768,187.92336169860414,0.00838339,57.33617945329529,0.009005921,15.793974570580215,0.011760034,0.60266876,9.862611,8048.1846
1574916300732264960,185.636104446554,0.013563363,57.510544666966105,0.014686778,24.731767378363813,0.0194531,1.1612883,12.824931,2411.474
1574926990904872448,184.88060616733281,0.02069637,57.25035357347618,0.021326896,19.276977470566532,0.028041685,1.2184362,14.994139,2303.5007
1575015639029998080,185.33815460895858,0.013256478,57.75236040675335,0.014155981,27.042680638575753,0.01939608,1.0809937,11.950216,2292.587
1575026153109948288,185.21895745267926,0.012922794,58.042273992488326,0.013894278,14.243440351985404,0.017791571,1.2202368,14.297823,2383.2507
1575079307625210752,184.9098432155202,0.012194433,58.20391821630645,0.012853079,21.964521690561337,0.017195163,1.2080984,13.940634,2309.2063
1575107070293783296,184.87409404089692,0.039512835,58.46124339973905,0.038097102,13.568749455431094,0.05264916,0.15724564,16.784138,1579.4276
1575158781699833344,183.17558979476487,0.015454335,56.32814786587128,0.015731178,12.59989328346559,0.019852407,1.1887436,14.740524,2618.7275
1575220938466553728,182.5693938943255,0.01433567,56.72606690452696,0.014723844,11.456378226745942,0.01919339,1.1784506,14.82015,2515.5833
1575285393040396416,183.86866210014352,0.012438703,56.98587102796984,0.014032435,25.44123344903232,0.017492754,1.0722275,12.149926,3176.8635
1575313744120307456,183.92175500814307,0.031085439,57.22260969339459,0.03364818,15.138610244442384,0.044158205,1.23594,15.030801,1898.3044
1575357587146077056,182.87538613424064,0.021054111,57.40314952754088,0.020559462,50.07790021323608,0.027994908,0.48986435,15.622568,3195.069
1575413627879383296,182.22722359486764,0.009152808,58.03317495238983,0.00915451,13.47543831566213,0.01218801,1.0007219,13.551631,4603.7114
1575462349988242560,182.02933321248244,0.041396942,57.402387792244646,0.04538918,18.2756673464529,0.05955351,1.389473,16.94823,1312.7587
1575509800787044096,180.01127568370927,0.009489913,57.449705232014736,0.009473024,14.176921069779738,0.0127294175,1.0923567,13.228038,2292.081
1575522647033706880,180.87702928413626,0.11617954,57.50986289351306,0.1117392,16.770007358766502,0.15274347,1.512146,18.471281,627.72797
1575613670276115200,181.21229252175686,0.009911993,58.114877507539404,0.011220611,11.197246453600615,0.014773364,0.48806763,9.04528,7242.5083
1575639783677278720,180.75354845792668,0.016270705,58.09885946815951,0.017613694,12.077692139778696,0.023416735,1.1371775,13.797635,3002.9734
1575676651676519552,180.62186374079127,0.011416001,58.563433863273445,0.012082863,17.680029116491948,0.016629515,1.1887665,13.9486065,1942.2128
1575969980763155968,182.61045429070975,0.025579365,59.35501441686775,0.02741878,11.395315170840762,0.036940817,1.21908,15.772969,1806.4852
1575974447529148544,182.37254818891006,0.0150437895,59.46764399047397,0.0160346,14.565313755687328,0.019610202,1.1248713,14.467175,2406.0825
1576055639590884736,180.72065507371207,0.008739967,58.76605310984692,0.00931977,11.151106066624093,0.012312124,1.0187111,13.135253,3295.9204
1576108519228227072,180.16633932378082,0.37861338,59.354781770889915,0.3875356,14.690825067847383,0.49942723,1.5359163,17.032324,186.9982
1576133945434560640,181.65937370103836,0.017867588,59.33172443209892,0.017452337,11.504649445483963,0.022465127,1.1734095,14.7722435,2607.9504
1576509050699078272,194.726587933162,0.008296664,56.050056863314424,0.008629871,11.775399901194415,0.010901903,0.8392391,11.947679,2879.3674
1576513998501439360,194.40685920332163,0.095698036,56.13991737498798,0.10634009,22.35585358754699,0.13479346,1.1621742,13.067576,942.23047
1576592819741086080,193.3707694344707,0.012546318,55.97143754490491,0.011153442,15.093016071221664,0.015148476,1.1553764,14.015415,2805.6973
1576707581267374848,192.9695881299524,0.020319996,56.35449600961865,0.021054592,10.808044153590897,0.027166618,1.1667957,15.456195,2495.231
1576737130642341888,193.4159172882903,0.01566928,56.56944914817408,0.0155077,15.093488491513638,0.020402627,1.224576,14.60224,1797.3889
